LINK_ID,ROAD_NAME,ADM_CD,ADM_NM
1840198902,-,25020670,문화1동
1840001900,대둔산로,25020690,산성동
1850062701,도산로,25030560,용문동
1860012703,대덕대로,25040610,구즉동
1870500901,대전로1331번길,25050520,대화동
1830007409,옥천로,25010550,판암1동
1860430206,관평1로,25040630,관평동
1840056700,어덕마을로,25020540,중촌동
1860122501,신성로,25040550,신성동
1850305900,청사서로54번길,25030670,월평2동
1830454403,산내로,25010750,산내동
1870023001,동춘당로,25050620,송촌동
1830038601,동대전로,25010630,가양1동
1850048100,도산로,25030520,도마1동
1860131904,유성대로1312번길,25040550,신성동
1870002009,계족로,25050570,법2동
1840027604,보문로,25020580,대사동
1870031300,계족산로43번길,25050550,중리동
1860645502,-,25040550,신성동
1860004800,유성대로,25040540,온천2동
1850305200,유등로,25030510,복수동
1860200200,학하복용로,25040690,학하동
1850036702,정림로24번길,25030540,정림동
1870067902,문평서로17번안길,25050610,목상동
1860194602,지족동로,25040670,노은3동
1870067600,문평서로17번길,25050610,목상동
1830015401,대전로448번길,25010530,효동
1830469502,대전로,25010750,산내동
1860207103,상대서로,25040700,상대동
1830039803,홍도로,25010680,홍도동
1860380700,학하로,25040690,학하동
1840173000,대전남부순환고속도로,25020690,산성동
1830019706,중앙로200번길,25010760,중앙동
1850003608,계백로,25030730,관저2동
1870052500,대전로1331번길,25050530,회덕동
1830014600,산내로1305번길,25010750,산내동
1850041700,계백로1286번길,25030540,정림동
1860600403,대덕대로541번길,25040550,신성동
1860659701,-,25040640,온천1동
1840189103,보문산로,25020690,산성동
1850020902,벌곡로,25030511,가수원동
1860150501,금남구즉로,25040610,구즉동
1840058301,대전천서로,25020540,중촌동
1860655201,은구비로155번길,25040660,노은2동
1860615200,문지로315번길,25040570,전민동
1860063600,온천북로33번길,25040640,온천1동
1860087201,노은로,25040590,노은1동
1860123608,문지로,25040570,전민동
1870060902,덕암로203번길,25050600,덕암동
1860164101,갑천로,25040630,관평동
1830018202,새울로,25010570,용운동
1870483400,신탄진로190번길,25050530,회덕동
1870087000,문평동로48번길,25050610,목상동
1870064400,대덕대로1448번길,25050610,목상동
1850145701,둔산대로117번길,25030690,만년동
1870086400,덕암북로,25050590,석봉동
1850111700,둔산서로,25030600,둔산2동
1840054100,대전천서로,25020510,은행선화동
1840042302,선화서로,25020510,은행선화동
1850123400,둔산북로,25030600,둔산2동
1840036306,중앙로,25020600,용두동
1850061902,괴정로,25030610,괴정동
1850025903,관저중로64번길,25030730,관저2동
1860079600,한밭대로,25040540,온천2동
1830023203,용운로,25010570,용운동
1860602500,지족동로142번길,25040670,노은3동
1860096301,엑스포로,25040550,신성동
1840186002,중앙로122번길,25020550,대흥동
1840181700,대전천서로,25020540,중촌동
1860059201,온천북로,25040640,온천1동
1840061803,어덕마을로,25020540,중촌동
1860167000,당진영덕고속도로,25040550,신성동
1840030700,문화로,25020580,대사동
1850029804,복수동로52번길,25030510,복수동
1840049701,계룡로771번길,25020530,목동
1860365202,학하서로,25040690,학하동
1840045704,중앙로,25020510,은행선화동
1850010201,계룡로,25030660,월평1동
1840014200,산서로,25020690,산성동
1860601001,반석로12번길,25040670,노은3동
1870054301,공단4길,25050520,대화동
1870048400,대화로32번길,25050520,대화동
1860151802,와룡로136번길,25040610,구즉동
1850037200,-,25030540,정림동
1870066901,신일동로67번길,25050610,목상동
1850294301,관저남로,25030730,관저2동
1870489207,송촌남로,25050620,송촌동
1870501100,천변도시고속도로,25050530,회덕동
1860131201,유성대로,25040570,전민동
1850045901,도솔로,25030530,도마2동
1860117701,신성로68번길,25040550,신성동
1840047401,동서대로,25020620,오류동
1860655401,은구비로155번길,25040660,노은2동
1860684701,박산로,25040640,온천1동
1860113507,가정로,25040550,신성동
1860132001,유성대로1312번길,25040550,신성동
1830347509,충무로209번길,25010770,신인동
1850034700,정림서로,25030540,정림동
1840049901,선화로,25020510,은행선화동
1860105802,과학로,25040550,신성동
1870040800,계족로663번길,25050560,법1동
1860387502,도안대로,25040680,진잠동
1860610200,문지로,25040570,전민동
1860335900,대전남부순환고속도로,25040680,진잠동
1830053602,동구청로,25010530,효동
1870489205,송촌남로,25050620,송촌동
1870046502,대화로132번길,25050520,대화동
1850108201,둔산서로,25030600,둔산2동
1830026406,대전로,25010760,중앙동
1860042801,계룡로141번길,25040640,온천1동
1870068601,신탄진로,25050600,덕암동
1860217400,도안대로,25040700,상대동
1860111602,노은서로266번길,25040660,노은2동
1830461100,은어송로51번길,25010530,효동
1860044400,계룡로123번길,25040640,온천1동
1860123507,문지로,25040570,전민동
1860095003,엑스포로97번길,25040550,신성동
1860625200,송림로53번길,25040660,노은2동
1850208701,도안동로,25030512,도안동
1850287700,도안북로93번길,25030512,도안동
1860436900,테크노중앙로,25040630,관평동
1850029802,복수동로52번길,25030510,복수동
1850056002,도산로,25030630,내동
1860599000,문지로299번길,25040570,전민동
1850030301,복수동로51번길,25030510,복수동
1830021400,용운동길,25010570,용운동
1870078502,신탄진동로24번길,25050580,신탄진동
1860115503,가정로,25040550,신성동
1860435700,테크노2로,25040630,관평동
1840126701,운남로,25020690,산성동
1840033106,대흥로,25020670,문화1동
1830053003,신기로,25010530,효동
1860200501,유성대로,25040680,진잠동
1870441501,-,25050590,석봉동
1850265300,계백로,25040680,진잠동
1860437501,배울2로,25040630,관평동
1850080901,계룡로553번안길,25030570,탄방동
1860101200,노은서로,25040660,노은2동
1860051400,계룡로52번길,25040640,온천1동
1860088203,대학로,25040540,온천2동
1850069300,계룡로583번길,25030570,탄방동
1830478101,-,25010760,중앙동
1850310400,계백로,25030512,도안동
1850083901,대덕대로168번길,25030650,갈마2동
1850145301,둔산대로,25030600,둔산2동
1850206401,도안중로,25030512,도안동
1860084601,한밭대로,25040590,노은1동
1870026201,쌍청당로,25050550,중리동
1860139601,-,25040550,신성동
1850024400,유등로,25030510,복수동
1870493200,천변도시고속도로,25050520,대화동
1840192201,유등천동로,25020640,태평2동
1840047000,동서대로,25020620,오류동
1870011000,대전로,25050510,오정동
1860374900,학하남로,25040690,학하동
1860143901,테크노9로,25040630,관평동
1860671101,유성대로680번길,25040640,온천1동
1870479200,신일동로17번길,25050610,목상동
1850059500,가장로,25030620,가장동
1860088600,노은동로99번길,25040590,노은1동
1860106101,대덕대로512번길,25040550,신성동
1850310000,도안중로,25030512,도안동
1860062900,문화원로146번길,25040640,온천1동
1870086801,문평동로72번길,25050610,목상동
1850147003,갑천도시고속도로,25030690,만년동
1850147601,만년로68번길,25030690,만년동
1830449000,은어송로51번길,25010530,효동
1850045704,도산로,25030520,도마1동
1840053703,우암로,25020510,은행선화동
1860017702,원내로,25040680,진잠동
1840031601,유천로,25020660,유천2동
1840120401,사정공원로,25020690,산성동
1870492202,우암동로,25050540,비래동
1850082501,문정로48번길,25030570,탄방동
1850089400,둔산서로,25030600,둔산2동
1870048401,대화로32번길,25050520,대화동
1850035601,복수동로,25030510,복수동
1860004501,현충원로,25040640,온천1동
1850054400,동서대로,25030550,변동
1840042706,대흥로165번길,25020550,대흥동
1860229500,농대로,25040540,온천2동
1850233101,도안남로,25030720,관저1동
1860429000,테크노1로,25040630,관평동
1860098302,-,25040550,신성동
1870017603,비래동로23번길,25050540,비래동
1860205001,동서대로,25040690,학하동
1850047802,조달청길,25030530,도마2동
1850003901,계백로,25030720,관저1동
1860410601,봉명로,25040710,원신흥동
1850123701,둔산서로,25030600,둔산2동
1870151806,신탄진로756번안길,25050580,신탄진동
1860072200,어은로,25040640,온천1동
1830465001,은어송로,25010530,효동
1840002501,대둔산로,25020690,산성동
1830042101,동서대로,25010630,가양1동
1850143607,월평북로,25030670,월평2동
1860132702,엑스포로466번길,25040570,전민동
1850130600,둔산서로,25030600,둔산2동
1870001500,계족로,25050550,중리동
1830032307,길티길,25010630,가양1동
1860598102,관용로,25040630,관평동
1860434302,테크노1로,25040630,관평동
1860125203,반석서로,25040670,노은3동
1830023900,동대전로,25010780,대동
1840001908,대둔산로,25020690,산성동
1860673501,계룡로38번길,25040640,온천1동
1860081700,한밭대로,25040540,온천2동
1850156401,유등로,25030740,둔산3동
1860430801,갑천로,25040610,구즉동
1830180800,대전남부순환고속도로,25010750,산내동
1870044101,대화로32번길,25050520,대화동
1860597600,계백로801번길,25040680,진잠동
1860662602,-,25040550,신성동
1850324803,유등로,25030560,용문동
1850105704,둔산로,25030590,둔산1동
1830285301,한남로,25010680,홍도동
1860010812,유성대로,25040550,신성동
1850075403,갈마로,25030640,갈마1동
1870059302,산업단지로,25050610,목상동
1860654503,장대로,25040640,온천1동
1850045001,도솔로,25030530,도마2동
1830046502,한밭대로,25010650,용전동
1850065100,괴정로76번길,25030610,괴정동
1840049002,선화서로,25020510,은행선화동
1870011804,오정로,25050510,오정동
1850128401,한밭대로,25030740,둔산3동
1850049307,도마로,25030550,변동
1860148100,와룡로,25040610,구즉동
1860107900,노은로,25040660,노은2동
1850318503,복수동로,25030510,복수동
1860193700,한밭대로,25040640,온천1동
1830019906,계족로140번길,25010780,대동
1870026601,계족산로17번길,25050550,중리동
1860220200,봉명로,25040710,원신흥동
1850003509,계백로,25030730,관저2동
1870489001,동서대로,25010640,가양2동
1850139001,청사로,25030600,둔산2동
1870490307,우암로,25050540,비래동
1830021203,용운로,25010780,대동
1860222701,농대로,25040540,온천2동
1860125803,반석동로,25040670,노은3동
1870495601,신일서로126번길,25050610,목상동
1850046908,도마5길,25030520,도마1동
1840032805,문창로,25020560,문창동
1850109003,둔산로,25030600,둔산2동
1850074100,대덕대로162번길,25030650,갈마2동
1850289501,관저동로,25030730,관저2동
1830454800,산내로,25010750,산내동
1850123900,둔산북로,25030600,둔산2동
1850131101,한밭대로,25030670,월평2동
1860619102,문지로316번길,25040570,전민동
1850100700,-,25030600,둔산2동
1860624701,지족동로143번길,25040670,노은3동
1860068301,문화원로,25040640,온천1동
1870498001,대덕대로,25050590,석봉동
1850024401,유등로,25020690,산성동
1840033103,대흥로,25020670,문화1동
1830469100,옥천로106번길,25010550,판암1동
1830130601,동부로,25010570,용운동
1860378901,복용로40번길,25040690,학하동
1860429701,테크노중앙로,25040630,관평동
1850066601,용문로,25030610,괴정동
1850045303,도산로,25030520,도마1동
1860213201,자운로97번길,25040550,신성동
1840051502,어덕마을로,25020600,용두동
1830001927,산내로,25010750,산내동
1860601101,반석동로,25040670,노은3동
1860069300,문화원로,25040640,온천1동
1850266900,구봉산북로21번길,25030730,관저2동
1860331606,덕명로,25040690,학하동
1850110401,둔산중로58번길,25030590,둔산1동
1860497601,구즉세종로,25040610,구즉동
1830129300,동부로,25050540,비래동
1860050101,계룡로141번길,25040640,온천1동
1830057800,이사로,25010750,산내동
1840187100,계룡로918번길,25020670,문화1동
1860052700,유성대로694번길,25040640,온천1동
1870504100,경부고속도로,25050600,덕암동
1870022501,중리남로,25050550,중리동
1870015201,오정로78번길,25050510,오정동
1860622801,지족북로66번길,25040670,노은3동
1840050200,보문로,25020510,은행선화동
1860674601,문화원로6번길,25040540,온천2동
1860002600,계룡로,25040640,온천1동
1870489904,신상로,25050540,비래동
1860668301,용산2로,25040630,관평동
1850264901,계백로828번길,25030730,관저2동
1830455601,산내로1327번길,25010750,산내동
1860102000,엑스포로151번길,25040550,신성동
1860627400,-,25040550,신성동
1860031800,월드컵대로275번길,25040640,온천1동
1850038500,혜천로,25030510,복수동
1860018001,진잠로,25040680,진잠동
1860037801,계룡로26번길,25040640,온천1동
1850266700,구봉산북로21번길,25030730,관저2동
1860240700,테크노10로,25040630,관평동
1860211900,도안대로,25040700,상대동
1860137203,자운로,25040550,신성동
1860151000,와룡로136번길,25040610,구즉동
1860002803,계룡로,25040640,온천1동
1860116101,노은로,25040660,노은2동
1830467800,옥천로106번길,25010550,판암1동
1850063800,신갈마로,25030630,내동
1850092200,둔산남로,25030600,둔산2동
1860059001,온천서로,25040640,온천1동
1860432500,테크노5로,25040630,관평동
1830036703,동대전로,25010640,가양2동
1860168801,노은로410번길,25040660,노은2동
1850088200,둔산중로,25030570,탄방동
1850148900,만년로67번길,25030690,만년동
1830044101,우암로,25010640,가양2동
1860106503,은구비로155번길,25040660,노은2동
1840122906,사정공원로,25020690,산성동
1860661901,자운로97번길,25040550,신성동
1850058501,도솔로,25030630,내동
1860619900,대덕대로577번길,25040550,신성동
1860034500,월드컵대로289번길,25040640,온천1동
1850032305,관저중로96번길,25030730,관저2동
1860391101,죽동로,25040540,온천2동
1860010616,대덕대로,25040550,신성동
1830023100,용운로,25010570,용운동
1860621301,반석로12번길,25040670,노은3동
1860230103,농대로,25040540,온천2동
1860104500,노은서로210번길,25040660,노은2동
1860352805,탑립로,25040630,관평동
1860372100,복용북로,25040690,학하동
1830003509,대전로,25010750,산내동
1870017600,비래동로23번길,25050540,비래동
1870082503,대덕대로1470번길,25050610,목상동
1840183302,계백로1686번길,25020670,문화1동
1850151500,둔산대로117번길,25030690,만년동
1860388700,죽동로,25040540,온천2동
1870489107,송촌남로,25050620,송촌동
1850090902,문정로9번길,25030600,둔산2동
1850035201,복수동로,25030510,복수동
1850041403,정림로,25030540,정림동
1860427400,테크노3로,25040630,관평동
1850125802,월평중로,25030660,월평1동
1850012103,대덕대로,25030690,만년동
1830121002,계족로,25010530,효동
1870030408,송촌북로12번길,25050620,송촌동
1850028901,구봉로147번길,25030730,관저2동
1830466800,대전로542번길,25010530,효동
1860663001,자운로97번길,25040550,신성동
1860630704,유성대로298번길,25040680,진잠동
1860065602,온천북로59번길,25040640,온천1동
1830036401,우암로,25010630,가양1동
1830004946,대전로,25010750,산내동
1860063100,문화원로,25040640,온천1동
1850022303,복수남로11번길,25030510,복수동
1860085001,한밭대로,25040590,노은1동
1850045602,도산로,25030530,도마2동
1870073402,신일동로17번길,25050610,목상동
1860379400,복용로,25040690,학하동
1860155801,테크노4로,25040630,관평동
1850089101,계룡로491번길,25030600,둔산2동
1860333700,박산로,25040640,온천1동
1870061700,신일서로,25050610,목상동
1860012711,대덕대로,25040610,구즉동
1830034100,동서대로,25010800,삼성동
1860398900,죽동로,25040540,온천2동
1860405600,유성대로935번길,25040540,온천2동
1850134600,둔산중로134번길,25030600,둔산2동
1860014905,금남구즉로,25040610,구즉동
1850027000,유성대로,25040680,진잠동
1850318201,도안동로11번길,25030512,도안동
1840064902,유등천동로,25020690,산성동
1850072700,탄방로,25030570,탄방동
1830040808,충정로,25010640,가양2동
1830031404,우암로,25010800,삼성동
1860431700,테크노3로,25040630,관평동
1860216300,월드컵대로,25040700,상대동
1860109900,은구비로156번길,25040660,노은2동
1850095401,남선로60번길,25030570,탄방동
1830453901,길티길,25010630,가양1동
1870063301,신일서로85번길,25050610,목상동
1830463200,은어송로51번길,25010530,효동
1850100500,둔산로74번길,25030600,둔산2동
1870151805,신탄진로756번안길,25050580,신탄진동
1860438000,배울2로,25040630,관평동
1870048201,선비마을로,25050570,법2동
1860633900,도안북로,25040680,진잠동
1860184706,반석로,25040670,노은3동
1860212501,자운로97번길,25040550,신성동
1870501900,천변도시고속화도로,25050530,회덕동
1850103301,둔산남로91번길,25030590,둔산1동
1860609700,문지로,25040570,전민동
1840026207,보문로,25020590,부사동
1870064901,신일동로,25050610,목상동
1830036502,합내로,25010630,가양1동
1840027500,보문로,25020580,대사동
1850075100,-,25030570,탄방동
1860144000,테크노9로,25040630,관평동
1830460601,대전로,25010530,효동
1850155501,유등로,25030520,도마1동
1860436600,테크노6로,25040630,관평동
1830029601,동대전로,25010600,자양동
1860037303,계룡로32번길,25040640,온천1동
1840021805,대종로,25020590,부사동
1870203400,경부고속도로,25050620,송촌동
1850094000,대덕대로176번길,25030600,둔산2동
1870016600,오정로78번길,25050510,오정동
1840015601,대종로,25020570,석교동
1870482802,벚꽃길,25050600,덕암동
1870027702,송촌북로5번길,25050550,중리동
1870010503,대전로1033번길,25050510,오정동
1830122600,대전로542번길,25010530,효동
1850068703,계룡로562번길,25030610,괴정동
1870052000,계족로663번길,25050560,법1동
1850046103,제비네1길,25030530,도마2동
1860210802,상대로,25040700,상대동
1860684802,박산로,25040640,온천1동
1860118201,송림로,25040660,노은2동
1830492102,우암로,25010800,삼성동
1860354400,엑스포로625번길,25040630,관평동
1860380301,진잠옛로265번길,25040690,학하동
1830012703,계족로,25010650,용전동
1840189201,보문산로,25020690,산성동
1840016407,보문산로,25020690,산성동
1850120701,월평동로,25030640,갈마1동
1840046800,중교로,25020550,대흥동
1850265401,계백로,25030730,관저2동
1840040001,선화로22번길,25020600,용두동
1860408202,봉명서로,25040710,원신흥동
1870089009,평촌2길,25050600,덕암동
1860422901,테크노4로,25040630,관평동
1860378900,복용로40번길,25040690,학하동
1860003807,계룡로,25040640,온천1동
1860392200,유성대로877번길,25040540,온천2동
1870033401,계족산로5번길,25050570,법2동
1870483901,한밭대로1009번길,25050510,오정동
1870073501,신일동로17번길,25050610,목상동
1870071902,문평서로,25050610,목상동
1830023202,용운로,25010570,용운동
1850201300,원도안로,25030512,도안동
1840193801,계룡로,25020620,오류동
1830457403,석천로,25010750,산내동
1850047805,조달청길,25030530,도마2동
1840034801,대종로,25020550,대흥동
1860680502,원계산로,25040680,진잠동
1850115801,대덕대로234번길,25030600,둔산2동
1850053902,동서대로,25030620,가장동
1860099401,엑스포로,25040570,전민동
1840032707,문창로,25020560,문창동
1830026000,태전로,25010760,중앙동
1860004601,현충원로,25040540,온천2동
1860058400,대학로,25040640,온천1동
1860339100,호남고속도로지선,25040640,온천1동
1860068102,-,25040640,온천1동
1860094903,엑스포로97번길,25040550,신성동
1860632803,유성대로,25040680,진잠동
1830465202,은어송로77번길,25010530,효동
1840055801,동서대로,25020540,중촌동
1870078201,대덕대로1448번길,25050610,목상동
1870081901,3공단3길,25050610,목상동
1860428700,테크노중앙로,25040630,관평동
1850206800,원도안로,25030512,도안동
1850267303,관저로,25030730,관저2동
1860192501,지족동로,25040670,노은3동
1830025802,중앙로,25010760,중앙동
1840052504,대종로550번길,25020510,은행선화동
1850091303,둔산서로10번길,25030570,탄방동
1870068602,신탄진로,25050600,덕암동
1850115901,대덕대로234번길,25030600,둔산2동
1850266400,구봉산북로21번길,25030730,관저2동
1860093500,은구비남로7번길,25040590,노은1동
1860663203,자운로221번길,25040550,신성동
1870481100,신탄진로583번길,25050600,덕암동
1830023001,용운로,25010570,용운동
1830017703,대전로,25010770,신인동
1860110203,북유성대로,25040660,노은2동
1850307602,배재로233번길,25030550,변동
1840030501,계백로1565번길,25020650,유천1동
1830055311,천개동로,25010730,대청동
1870301400,신탄진로,25050580,신탄진동
1860599901,문지로316번길,25040570,전민동
1860036601,유성대로654번길,25040640,온천1동
1850023500,복수동로,25030510,복수동
1860110204,북유성대로,25040660,노은2동
1870065804,덕암로,25050600,덕암동
1860597900,테크노2로,25040630,관평동
1860025200,대정북로,25040680,진잠동
1860117101,신성남로,25040550,신성동
1830467400,토천1길,25010770,신인동
1870027400,동춘당로44번길,25050620,송촌동
1830463800,은어송로51번길,25010530,효동
1850030600,복수동로51번길,25030510,복수동
1860002702,계룡로,25040640,온천1동
1850208904,도안동로,25030512,도안동
1870042201,동춘당로,25050570,법2동
1850061404,갈마로,25030630,내동
1840057700,목중로54번길,25020540,중촌동
1860029800,월드컵대로,25040700,상대동
1870074202,대덕대로1454번길,25050610,목상동
1840011000,뿌리공원로,25020690,산성동
1830008001,계족로,25010770,신인동
1850074302,신갈마로,25030650,갈마2동
1860003003,계룡로,25040640,온천1동
1840043901,선화로,25020600,용두동
1860605606,구즉로58번길,25040610,구즉동
1870080901,대덕대로1486번길,25050610,목상동
1850334901,-,25030690,만년동
1850033401,유등로,25030510,복수동
1850021401,유등로,25030510,복수동
1850310800,대덕대로167번길,25030650,갈마2동
1850327601,대덕대로175번길,25030600,둔산2동
1840035801,유천로,25020660,유천2동
1830007005,옥천로,25010550,판암1동
1870056701,덕암로,25050600,덕암동
1860115500,가정로,25040550,신성동
1850043703,복수중로,25030510,복수동
1860107600,북유성대로,25040660,노은2동
1850083800,대덕대로168번길,25030650,갈마2동
1830475600,대전천동로,25010770,신인동
1860033001,월드컵대로299번길,25040640,온천1동
1870077100,덕암북로58번길,25050590,석봉동
1850056203,변동중로,25030550,변동
1860201101,학하로,25040690,학하동
1870052501,대전로1331번길,25050530,회덕동
1860648902,금남구즉로,25040610,구즉동
1870058800,산업단지로87번길,25050610,목상동
1840017600,신기로,25020570,석교동
1830020201,대동복개길,25010780,대동
1850265701,구봉산북로21번길,25030730,관저2동
1850306300,둔산로31번길,25030600,둔산2동
1860672501,계룡로74번길,25040640,온천1동
2830023002,양지시목로,33042320,현도면
1840025001,산성로,25020680,문화2동
1860650803,-,25040690,학하동
1860038900,도안대로577번길,25040640,온천1동
1870008006,대덕대로,25050610,목상동
1860126501,신성남로,25040550,신성동
1830491101,소랑길,25010800,삼성동
1860030000,월드컵대로299번길,25040640,온천1동
1850334102,-,25030730,관저2동
1850085800,갈마로,25030640,갈마1동
1870491601,오정로,25050510,오정동
1870044303,동춘당로126번길,25050620,송촌동
1840013202,안영로,25020690,산성동
1870490302,우암로,25050540,비래동
1850118802,대덕대로242번길,25030600,둔산2동
1860433100,테크노5로,25040630,관평동
1840046702,중교로,25020510,은행선화동
1830015302,대전로448번길,25010530,효동
1870055100,천변도시고속도로,25050520,대화동
1870484100,대화로,25050520,대화동
1850025304,복수남로12번길,25030510,복수동
1830040506,흥룡로,25010640,가양2동
1860009202,대덕대로,25040550,신성동
1830021101,용운로,25010570,용운동
1860630904,진잠로42번길,25040680,진잠동
1850147800,둔산대로117번길,25030690,만년동
1860221701,계룡로,25040640,온천1동
1860049101,계룡로123번길,25040640,온천1동
1860206500,동서대로,25040680,진잠동
1860131401,유성대로1689번길,25040570,전민동
1870052801,대전로1291번길,25050520,대화동
1830474700,신기로,25010530,효동
1870081302,문평동로,25050610,목상동
1840011201,뿌리공원로,25020690,산성동
1840163400,대전남부순환고속도로,25020690,산성동
1860611801,문지로,25040570,전민동
1860380802,진잠옛로,25040690,학하동
1860605400,계백로,25030730,관저2동
1830127701,동부로,25010570,용운동
1860080603,노은서로,25040590,노은1동
1870010701,한남로149번길,25050510,오정동
1830454202,동중앙로,25010760,중앙동
1850049309,도마로,25030550,변동
1850086201,대덕대로176번길,25030650,갈마2동
1860669602,유성대로626번길,25040640,온천1동
1860177101,진잠로139번길,25040680,진잠동
1870480301,대화로,25050520,대화동
1860054101,온천서로,25040640,온천1동
1870038702,계족산로81번길,25050620,송촌동
1860399500,죽동로,25040540,온천2동
1870071100,덕암북로60번길,25050600,덕암동
1860018000,진잠로,25040680,진잠동
1860007407,호남고속도로지선,25040550,신성동
1830472501,동서대로1572번길,25010790,성남동
1860078900,유성대로783번길,25040540,온천2동
1860364603,학하남로65번길,25040690,학하동
1870479501,대화로161번길,25050520,대화동
1850319001,봉우로8번길,25030720,관저1동
1830045201,한밭대로,25010650,용전동
1860233101,금남구즉로,25040610,구즉동
1830005504,옥천로,25010550,판암1동
1860096601,은구비남로7번길,25040590,노은1동
1850315700,신갈마로86번길,25030640,갈마1동
1870084603,신탄진동로,25050580,신탄진동
1840026402,보문로,25020590,부사동
1870441801,-,25050530,회덕동
1860050100,계룡로141번길,25040640,온천1동
1860423200,관평1로,25040630,관평동
1830467500,-,25010550,판암1동
1840192204,유등천동로,25020640,태평2동
1870490807,홍도로,25050550,중리동
1860188203,지족북로,25040670,노은3동
1870039302,중리북로,25050550,중리동
1870020801,중리로,25050550,중리동
1830467501,-,25010550,판암1동
1850317902,도마3길,25030520,도마1동
1860672903,계룡로74번길,25040640,온천1동
1850048801,배재로,25030530,도마2동
1860663501,자운로221번길,25040550,신성동
1850091000,유등로669번길,25030570,탄방동
1840054603,동서대로,25020540,중촌동
1860625500,유성대로1366번길,25040550,신성동
1870082102,-,25050610,목상동
1870497602,남경마을로,25050580,신탄진동
1850207100,원도안로,25030512,도안동
1850048202,조달청길,25030530,도마2동
1830469402,신기로101번길,25010550,판암1동
1850050000,도솔로,25030520,도마1동
1860105005,노은동로,25040660,노은2동
1840005107,계백로,25020660,유천2동
1850043603,복수중로,25030510,복수동
1850035000,벌곡로,25030511,가수원동
1830038809,우암로,25010640,가양2동
1840185503,대전천서로,25020510,은행선화동
1870013503,한남로88번길,25050510,오정동
1860663901,자운로97번길,25040550,신성동
1860078503,어은로,25040540,온천2동
1840166900,대전남부순환고속도로,25020690,산성동
1860113901,지족로364번길,25040670,노은3동
1850045300,도산로,25030520,도마1동
1840013001,사정공원로,25020690,산성동
1860120401,노은로,25040660,노은2동
1850306002,청사서로54번길,25030670,월평2동
1850143903,갈마역로,25030670,월평2동
1830448800,은어송로51번길,25010530,효동
1860435300,테크노중앙로,25040630,관평동
1860673002,계룡로74번길,25040640,온천1동
1870074900,대덕대로1454번길,25050610,목상동
1840196001,유등로,25020640,태평2동
1870021200,우암로486번길,25050540,비래동
1850051906,변동로,25030550,변동
1830036910,동대전로248번길,25010640,가양2동
1860173600,용계로94번길,25040710,원신흥동
1860415901,유성대로1184번길,25040550,신성동
1870081902,3공단3길,25050610,목상동
1860087100,노은로,25040590,노은1동
1860611901,문지로299번길,25040570,전민동
1860601601,지족북로,25040670,노은3동
1870036301,동춘당로94번길,25050620,송촌동
1860672402,계룡로18번길,25040640,온천1동
1850040400,관저동로,25030720,관저1동
1870015002,오정로76번길,25050510,오정동
1860062601,온천북로13번길,25040640,온천1동
1860214901,원신흥남로,25040710,원신흥동
1870482600,상서로,25050600,덕암동
1850310201,용소로,25030512,도안동
1860141500,테크노8로,25040630,관평동
1860106803,엑스포로,25040570,전민동
1850321701,구봉로131번길,25030730,관저2동
1840036801,대흥로,25020550,대흥동
1870015901,대전로,25050510,오정동
1860371800,학하중앙로,25040690,학하동
1850064702,괴정로,25030610,괴정동
1850022202,복수남로11번길,25030510,복수동
1850025200,복수남로12번길,25030510,복수동
1850094301,둔산중로14번길,25030570,탄방동
1860009807,신성서로,25040550,신성동
1850206601,원도안로,25030512,도안동
1860625800,노은서로266번길,25040660,노은2동
1860162000,테크노중앙로,25040630,관평동
1860434300,테크노1로,25040630,관평동
1830022101,용운로,25010570,용운동
1860214100,원신흥로,25040710,원신흥동
1870496500,문평서로17번길,25050610,목상동
1870196300,경부고속도로,25050600,덕암동
1870009000,대청로,25050580,신탄진동
1850308700,-,25030730,관저2동
1830123502,대전로542번길,25010530,효동
1830039705,홍도로,25010680,홍도동
1830124400,은어송로,25010530,효동
1860672101,유성대로668번길,25040640,온천1동
1850135900,대덕대로290번길,25030670,월평2동
1850023201,관저중로,25030730,관저2동
1860401302,죽동로279번길,25040540,온천2동
1860726400,도안대로,25040680,진잠동
1860598501,문지로,25040570,전민동
1860058200,온천로,25040640,온천1동
1860376001,복용로,25040690,학하동
1870013508,한남로88번길,25050510,오정동
1860364100,학하동로,25040690,학하동
1850063400,유등로,25030560,용문동
1840052102,보문로,25020510,은행선화동
1850058900,괴정로,25030620,가장동
1860691202,-,25040700,상대동
1870076401,대덕대로1448번길,25050610,목상동
1830033405,태전로,25010800,삼성동
1860002801,계룡로,25040640,온천1동
1850040102,혜천로,25030510,복수동
1870480101,대화로,25050520,대화동
1860017701,원내로,25040680,진잠동
1840047300,동서대로,25020620,오류동
1860094500,엑스포로,25040550,신성동
1850304201,복수중로,25030510,복수동
1860035901,계룡로52번길,25040640,온천1동
1860373500,복용북로18번길,25040690,학하동
1860046000,온천동로,25040640,온천1동
1870006211,신탄진로,25050580,신탄진동
1860130500,엑스포로466번길,25040570,전민동
1850145101,둔산대로,25030690,만년동
1860433001,테크노1로,25040630,관평동
1850103100,둔산중로46번길,25030590,둔산1동
1850027203,정림서로138번길,25030540,정림동
1850330504,계룡로342번길,25030640,갈마1동
1850330902,계룡로314번길,25030660,월평1동
1830029902,우암로,25010800,삼성동
